# Volume injected (mL),pressure (bar)
2.087552290083332984e+00,1.735412770000000382e+00
2.087518956749999877e+00,1.733344340000000372e+00
2.087485623416666769e+00,1.735412770000000382e+00
2.087452290083333217e+00,1.735412770000000382e+00
2.087418956750000110e+00,1.735412770000000382e+00
2.087385623416666114e+00,1.735412770000000382e+00
2.087352290083333006e+00,1.733344340000000372e+00
2.087318956749999899e+00,1.733344340000000372e+00
2.087285623416666347e+00,1.739963316000000315e+00
2.087252290083333239e+00,1.733344340000000372e+00
2.087218956750000132e+00,1.733344340000000372e+00
2.087185623416666580e+00,1.735412770000000382e+00
2.087152290083333472e+00,1.733344340000000372e+00
2.087118956749999477e+00,1.733344340000000372e+00
2.087085623416666369e+00,1.735412770000000382e+00
2.087052290083333261e+00,1.735412770000000382e+00
2.087018956749999710e+00,1.735412770000000382e+00
2.086985623416666602e+00,1.735412770000000382e+00
2.086952290083333494e+00,1.733344340000000372e+00
2.086918956749999943e+00,1.731275910000000140e+00
2.086885623416666391e+00,1.737894886000000083e+00
2.086852290083332839e+00,1.737894886000000083e+00
2.086818956749999732e+00,1.733344340000000372e+00
2.086785623416666624e+00,1.737894886000000083e+00
2.086752290083333072e+00,1.731275910000000140e+00
2.086718956749999965e+00,1.737894886000000083e+00
2.086685623416666857e+00,1.735412770000000382e+00
2.086652290083333305e+00,1.735412770000000382e+00
2.086618956749999754e+00,1.742031746000000325e+00
2.086585623416666202e+00,1.727139050000000120e+00
2.086552290083333094e+00,1.733344340000000372e+00
2.086518956749999987e+00,1.735412770000000382e+00
2.086485623416666435e+00,1.735412770000000382e+00
2.086452290083333327e+00,1.735412770000000382e+00
2.086418956750000220e+00,1.735412770000000382e+00
2.086385623416666224e+00,1.735412770000000382e+00
2.086352290083333116e+00,1.735412770000000382e+00
2.086318956749999565e+00,1.735412770000000382e+00
2.086285623416666457e+00,1.735412770000000382e+00
2.086252290083333349e+00,1.733344340000000372e+00
2.086218956749999798e+00,1.731275910000000140e+00
2.086185623416666690e+00,1.733344340000000372e+00
2.086152290083333583e+00,1.733344340000000372e+00
2.086118956749999587e+00,1.742031746000000325e+00
2.086085623416666479e+00,1.735412770000000382e+00
2.086052290083332927e+00,1.733344340000000372e+00
2.086018956749999820e+00,1.735412770000000382e+00
2.085985623416666712e+00,1.735412770000000382e+00
2.085952290083333160e+00,1.731275910000000140e+00
2.085918956750000053e+00,1.733344340000000372e+00
2.085885623416666945e+00,1.735412770000000382e+00
2.085852290083332949e+00,1.733344340000000372e+00
2.085818956749999842e+00,1.731275910000000140e+00
2.085785623416666290e+00,1.735412770000000382e+00
2.085752290083333182e+00,1.735412770000000382e+00
2.085718956750000075e+00,1.733344340000000372e+00
2.085685623416666523e+00,1.731275910000000140e+00
2.085652290083333416e+00,1.729207480000000130e+00
2.085618956749999420e+00,1.735412770000000382e+00
2.085585623416666312e+00,1.735412770000000382e+00
2.085552290083333205e+00,1.733344340000000372e+00
2.085518956749999653e+00,1.735412770000000382e+00
2.085485623416666545e+00,1.735412770000000382e+00
2.085452290083333438e+00,1.733344340000000372e+00
2.085418956749999886e+00,1.729207480000000130e+00
2.085385623416666778e+00,1.733344340000000372e+00
2.085352290083332782e+00,1.733344340000000372e+00
2.085318956749999675e+00,1.733344340000000372e+00
2.085285623416666567e+00,1.733344340000000372e+00
2.085252290083333016e+00,1.733344340000000372e+00
2.085218956749999908e+00,1.735412770000000382e+00
2.085185623416666800e+00,1.733344340000000372e+00
2.085152290083333249e+00,1.733344340000000372e+00
2.085118956750000141e+00,1.733344340000000372e+00
2.085085623416666145e+00,1.733344340000000372e+00
2.085052290083333038e+00,1.727139050000000120e+00
2.085018956749999930e+00,1.727139050000000120e+00
2.084985623416666378e+00,1.733344340000000372e+00
2.084952290083333271e+00,1.733344340000000372e+00
2.084918956750000163e+00,1.733344340000000372e+00
2.084885623416666611e+00,1.733344340000000372e+00
2.084852290083333060e+00,1.733344340000000372e+00
2.084818956749999508e+00,1.725070620000000110e+00
2.084785623416666400e+00,1.735412770000000382e+00
2.084752290083333293e+00,1.729207480000000130e+00
2.084718956749999741e+00,1.727139050000000120e+00
2.084685623416666633e+00,1.731275910000000140e+00
2.084652290083333526e+00,1.735412770000000382e+00
2.084618956749999974e+00,1.733344340000000372e+00
2.084585623416666422e+00,1.735412770000000382e+00
2.084552290083332871e+00,1.729207480000000130e+00
2.084518956749999763e+00,1.733344340000000372e+00
2.084485623416666655e+00,1.727139050000000120e+00
2.084452290083333104e+00,1.733344340000000372e+00
2.084418956749999996e+00,1.733344340000000372e+00
2.084385623416666888e+00,1.733344340000000372e+00
2.084352290083332893e+00,1.729207480000000130e+00
2.084318956749999785e+00,1.733344340000000372e+00
2.084285623416666233e+00,1.727139050000000120e+00
2.084252290083333126e+00,1.729207480000000130e+00
2.084218956750000018e+00,1.735412770000000382e+00
2.084185623416666466e+00,1.733344340000000372e+00
2.084152290083333359e+00,1.729207480000000130e+00
2.084118956750000251e+00,1.735412770000000382e+00
2.084085623416666255e+00,1.731275910000000140e+00
2.084052290083333148e+00,1.731275910000000140e+00
2.084018956749999596e+00,1.733344340000000372e+00
2.083985623416666488e+00,1.733344340000000372e+00
2.083952290083333381e+00,1.733344340000000372e+00
2.083918956749999829e+00,1.733344340000000372e+00
2.083885623416666721e+00,1.733344340000000372e+00
2.083852290083333614e+00,1.735412770000000382e+00
2.083818956749999618e+00,1.729207480000000130e+00
2.083785623416666510e+00,1.725070620000000110e+00
2.083752290083332959e+00,1.735412770000000382e+00
2.083718956749999851e+00,1.731275910000000140e+00
2.083685623416666743e+00,1.727139050000000120e+00
2.083652290083333192e+00,1.727139050000000120e+00
2.083618956750000084e+00,1.727139050000000120e+00
2.083585623416666088e+00,1.727139050000000120e+00
2.083552290083332981e+00,1.729207480000000130e+00
2.083518956749999873e+00,1.727139050000000120e+00
2.083485623416666321e+00,1.727139050000000120e+00
2.083452290083333214e+00,1.727139050000000120e+00
2.083418956750000106e+00,1.733344340000000372e+00
2.083385623416666554e+00,1.729207480000000130e+00
2.083352290083333447e+00,1.731275910000000140e+00
2.083318956749999451e+00,1.727139050000000120e+00
2.083285623416666343e+00,1.727139050000000120e+00
2.083252290083333236e+00,1.733344340000000372e+00
2.083218956749999684e+00,1.727139050000000120e+00
2.083185623416666576e+00,1.725070620000000110e+00
2.083152290083333469e+00,1.731275910000000140e+00
2.083118956749999917e+00,1.727139050000000120e+00
2.083085623416666810e+00,1.735412770000000382e+00
2.083052290083332814e+00,1.727139050000000120e+00
2.083018956749999706e+00,1.727139050000000120e+00
2.082985623416666598e+00,1.731275910000000140e+00
2.082952290083333047e+00,1.727139050000000120e+00
2.082918956749999939e+00,1.727139050000000120e+00
2.082885623416666832e+00,1.727139050000000120e+00
2.082852290083333280e+00,1.727139050000000120e+00
2.082818956749999728e+00,1.731275910000000140e+00
2.082785623416666176e+00,1.727139050000000120e+00
2.082752290083333069e+00,1.731275910000000140e+00
2.082718956749999961e+00,1.727139050000000120e+00
2.082685623416666409e+00,1.727139050000000120e+00
2.082652290083333302e+00,1.725070620000000110e+00
2.082618956750000194e+00,1.727139050000000120e+00
2.082585623416666643e+00,1.729207480000000130e+00
2.082552290083333091e+00,1.727139050000000120e+00
2.082518956749999539e+00,1.727139050000000120e+00
2.082485623416666431e+00,1.727139050000000120e+00
2.082452290083333324e+00,1.727139050000000120e+00
2.082418956749999772e+00,1.727139050000000120e+00
2.082385623416666665e+00,1.729207480000000130e+00
2.082352290083333557e+00,1.727139050000000120e+00
2.082318956749999561e+00,1.727139050000000120e+00
2.082285623416666454e+00,1.733344340000000372e+00
2.082252290083332902e+00,1.731275910000000140e+00
2.082218956749999794e+00,1.727139050000000120e+00
2.082185623416666687e+00,1.727139050000000120e+00
2.082152290083333135e+00,1.729207480000000130e+00
2.082118956750000027e+00,1.725070620000000110e+00
2.082085623416666920e+00,1.727139050000000120e+00
2.082052290083332924e+00,1.729207480000000130e+00
2.082018956749999816e+00,1.733344340000000372e+00
2.081985623416666265e+00,1.731275910000000140e+00
2.081952290083333157e+00,1.727139050000000120e+00
2.081918956750000049e+00,1.727139050000000120e+00
2.081885623416666498e+00,1.727139050000000120e+00
2.081852290083333390e+00,1.731275910000000140e+00
2.081818956750000282e+00,1.729207480000000130e+00
2.081785623416666287e+00,1.725070620000000110e+00
2.081752290083333179e+00,1.727139050000000120e+00
2.081718956749999627e+00,1.735412770000000382e+00
2.081685623416666520e+00,1.727139050000000120e+00
2.081652290083333412e+00,1.725070620000000110e+00
2.081618956749999860e+00,1.727139050000000120e+00
2.081585623416666753e+00,1.733344340000000372e+00
2.081552290083332757e+00,1.727139050000000120e+00
2.081518956749999649e+00,1.727139050000000120e+00
2.081485623416666542e+00,1.735412770000000382e+00
2.081452290083332990e+00,1.725070620000000110e+00
2.081418956749999882e+00,1.727139050000000120e+00
2.081385623416666775e+00,1.725070620000000110e+00
2.081352290083333223e+00,1.725070620000000110e+00
2.081318956750000115e+00,1.727139050000000120e+00
2.081285623416666120e+00,1.727139050000000120e+00
2.081252290083333012e+00,1.725070620000000110e+00
2.081218956749999904e+00,1.727139050000000120e+00
2.081185623416666353e+00,1.725070620000000110e+00
2.081152290083333245e+00,1.727139050000000120e+00
2.081118956750000137e+00,1.727139050000000120e+00
2.081085623416666586e+00,1.725070620000000110e+00
2.081052290083333478e+00,1.727139050000000120e+00
2.081018956749999482e+00,1.720933760000000312e+00
2.080985623416666375e+00,1.727139050000000120e+00
2.080952290083333267e+00,1.729207480000000130e+00
2.080918956749999715e+00,1.725070620000000110e+00
2.080885623416666608e+00,1.725070620000000110e+00
2.080852290083333500e+00,1.727139050000000120e+00
2.080818956749999948e+00,1.727139050000000120e+00
2.080785623416666397e+00,1.727139050000000120e+00
2.080752290083332845e+00,1.727139050000000120e+00
2.080718956749999737e+00,1.718451644000000167e+00
2.080685623416666630e+00,1.727139050000000120e+00
2.080652290083333078e+00,1.727139050000000120e+00
2.080618956749999970e+00,1.725070620000000110e+00
2.080585623416666863e+00,1.725070620000000110e+00
2.080552290083333311e+00,1.727139050000000120e+00
2.080518956749999759e+00,1.725070620000000110e+00
2.080485623416666208e+00,1.725070620000000110e+00
2.080452290083333100e+00,1.725070620000000110e+00
2.080418956749999992e+00,1.725070620000000110e+00
2.080385623416666441e+00,1.725070620000000110e+00
2.080352290083333333e+00,1.727139050000000120e+00
2.080318956750000225e+00,1.723002190000000322e+00
2.080285623416666230e+00,1.729207480000000130e+00
2.080252290083333122e+00,1.727139050000000120e+00
2.080218956749999570e+00,1.725070620000000110e+00
2.080185623416666463e+00,1.727139050000000120e+00
2.080152290083333355e+00,1.727139050000000120e+00
2.080118956749999803e+00,1.725070620000000110e+00
2.080085623416666696e+00,1.727139050000000120e+00
2.080052290083333588e+00,1.725070620000000110e+00
2.080018956749999592e+00,1.723002190000000322e+00
2.079985623416666485e+00,1.727139050000000120e+00
2.079952290083332933e+00,1.727139050000000120e+00
2.079918956749999825e+00,1.718451644000000167e+00
2.079885623416666718e+00,1.725070620000000110e+00
2.079852290083333166e+00,1.727139050000000120e+00
2.079818956750000059e+00,1.725070620000000110e+00
2.079785623416666951e+00,1.727139050000000120e+00
2.079752290083332955e+00,1.727139050000000120e+00
2.079718956749999847e+00,1.723002190000000322e+00
2.079685623416666296e+00,1.725070620000000110e+00
2.079652290083333188e+00,1.725070620000000110e+00
2.079618956750000081e+00,1.727139050000000120e+00
2.079585623416666529e+00,1.725070620000000110e+00
2.079552290083333421e+00,1.725070620000000110e+00
2.079518956749999425e+00,1.720933760000000312e+00
2.079485623416666318e+00,1.723002190000000322e+00
2.079452290083333210e+00,1.725070620000000110e+00
2.079418956749999658e+00,1.720933760000000312e+00
2.079385623416666551e+00,1.723002190000000322e+00
2.079352290083333443e+00,1.725070620000000110e+00
2.079318956749999892e+00,1.725070620000000110e+00
2.079285623416666784e+00,1.723002190000000322e+00
2.079252290083332788e+00,1.727139050000000120e+00
2.079218956749999681e+00,1.720933760000000312e+00
2.079185623416666573e+00,1.723002190000000322e+00
2.079152290083333021e+00,1.727139050000000120e+00
2.079118956749999914e+00,1.718451644000000167e+00
2.079085623416666806e+00,1.725070620000000110e+00
2.079052290083333254e+00,1.727139050000000120e+00
2.079018956750000147e+00,1.723002190000000322e+00
2.078985623416666151e+00,1.718451644000000167e+00
2.078952290083333043e+00,1.725070620000000110e+00
2.078918956749999936e+00,1.725070620000000110e+00
2.078885623416666384e+00,1.723002190000000322e+00
2.078852290083333276e+00,1.718451644000000167e+00
2.078818956750000169e+00,1.718451644000000167e+00
2.078785623416666617e+00,1.725070620000000110e+00
2.078752290083333065e+00,1.727139050000000120e+00
2.078718956749999514e+00,1.725070620000000110e+00
2.078685623416666406e+00,1.723002190000000322e+00
2.078652290083333298e+00,1.725070620000000110e+00
2.078618956749999747e+00,1.725070620000000110e+00
2.078585623416666639e+00,1.727139050000000120e+00
2.078552290083333531e+00,1.727139050000000120e+00
2.078518956749999980e+00,1.718451644000000167e+00
2.078485623416666428e+00,1.725070620000000110e+00
2.078452290083332876e+00,1.725070620000000110e+00
2.078418956749999769e+00,1.725070620000000110e+00
2.078385623416666661e+00,1.718451644000000167e+00
2.078352290083333109e+00,1.725070620000000110e+00
2.078318956750000002e+00,1.720933760000000312e+00
2.078285623416666894e+00,1.725070620000000110e+00
2.078252290083332898e+00,1.723002190000000322e+00
2.078218956749999791e+00,1.723002190000000322e+00
2.078185623416666239e+00,1.718451644000000167e+00
2.078152290083333131e+00,1.723002190000000322e+00
2.078118956750000024e+00,1.725070620000000110e+00
2.078085623416666472e+00,1.716383214000000157e+00
2.078052290083333364e+00,1.725070620000000110e+00
2.078018956750000257e+00,1.725070620000000110e+00
2.077985623416666261e+00,1.718451644000000167e+00
2.077952290083333153e+00,1.718451644000000167e+00
2.077918956749999602e+00,1.725070620000000110e+00
2.077885623416666494e+00,1.725070620000000110e+00
2.077852290083333386e+00,1.725070620000000110e+00
2.077818956749999835e+00,1.718451644000000167e+00
2.077785623416666727e+00,1.718451644000000167e+00
2.077752290083333619e+00,1.723002190000000322e+00
2.077718956749999624e+00,1.723002190000000322e+00
2.077685623416666516e+00,1.718451644000000167e+00
2.077652290083332964e+00,1.718451644000000167e+00
2.077618956749999857e+00,1.718451644000000167e+00
2.077585623416666749e+00,1.720933760000000312e+00
2.077552290083333197e+00,1.725070620000000110e+00
2.077518956750000090e+00,1.725070620000000110e+00
2.077485623416666094e+00,1.718451644000000167e+00
2.077452290083332986e+00,1.720933760000000312e+00
2.077418956749999879e+00,1.716383214000000157e+00
2.077385623416666327e+00,1.712246354000000359e+00
2.077352290083333219e+00,1.723002190000000322e+00
2.077318956750000112e+00,1.716383214000000157e+00
2.077285623416666560e+00,1.725070620000000110e+00
2.077252290083333452e+00,1.718451644000000167e+00
2.077218956749999457e+00,1.718451644000000167e+00
2.077185623416666349e+00,1.718451644000000167e+00
2.077152290083333241e+00,1.720933760000000312e+00
2.077118956749999690e+00,1.718451644000000167e+00
2.077085623416666582e+00,1.725070620000000110e+00
2.077052290083333475e+00,1.718451644000000167e+00
2.077018956749999923e+00,1.716383214000000157e+00
2.076985623416666371e+00,1.725070620000000110e+00
2.076952290083332819e+00,1.723002190000000322e+00
2.076918956749999712e+00,1.718451644000000167e+00
2.076885623416666604e+00,1.723002190000000322e+00
2.076852290083333052e+00,1.718451644000000167e+00
2.076818956749999945e+00,1.718451644000000167e+00
2.076785623416666837e+00,1.718451644000000167e+00
2.076752290083333286e+00,1.718451644000000167e+00
2.076718956749999734e+00,1.718451644000000167e+00
2.076685623416666182e+00,1.718451644000000167e+00
2.076652290083333074e+00,1.716383214000000157e+00
2.076618956749999967e+00,1.716383214000000157e+00
2.076585623416666415e+00,1.718451644000000167e+00
2.076552290083333308e+00,1.718451644000000167e+00
2.076518956750000200e+00,1.718451644000000167e+00
2.076485623416666648e+00,1.718451644000000167e+00
