# Volume (mL), Pressure (Bar)
2.595228731598083760e-01,3.611478780000000333e-01
2.595562064931417057e-01,3.611478780000000333e-01
2.595895398264750353e-01,3.611478780000000333e-01
2.604701536391552663e-01,3.590794480000000233e-01
2.596562064931416947e-01,3.611478780000000333e-01
2.613843150656708358e-01,3.570110180000000688e-01
2.632828919352604435e-01,3.524604720000000246e-01
2.606034869724885850e-01,3.590794480000000233e-01
2.606368203058219146e-01,3.590794480000000233e-01
2.633828919352604325e-01,3.524604720000000246e-01
2.607034869724885739e-01,3.590794480000000233e-01
2.607368203058219036e-01,3.590794480000000233e-01
2.634828919352604215e-01,3.524604720000000246e-01
2.608034869724886184e-01,3.590794480000000233e-01
2.599895398264749913e-01,3.611478780000000333e-01
2.608701536391552778e-01,3.590794480000000233e-01
2.609034869724886074e-01,3.590794480000000233e-01
2.609368203058219371e-01,3.590794480000000233e-01
2.601228731598083099e-01,3.611478780000000333e-01
2.628682585221291390e-01,3.545289020000000346e-01
2.610368203058219261e-01,3.590794480000000233e-01
2.602228731598082989e-01,3.611478780000000333e-01
2.611034869724885854e-01,3.590794480000000233e-01
2.611368203058219151e-01,3.590794480000000233e-01
2.603228731598082879e-01,3.611478780000000333e-01
2.612034869724885744e-01,3.590794480000000233e-01
2.612368203058219041e-01,3.590794480000000233e-01
2.612701536391552337e-01,3.590794480000000233e-01
2.604562064931416066e-01,3.611478780000000333e-01
2.604895398264749362e-01,3.611478780000000333e-01
2.605228731598082659e-01,3.611478780000000333e-01
2.605562064931415955e-01,3.611478780000000333e-01
2.605895398264749252e-01,3.611478780000000333e-01
2.614701536391553227e-01,3.590794480000000233e-01
2.633682585221291950e-01,3.545289020000000346e-01
2.615368203058219820e-01,3.590794480000000233e-01
2.624176483990042774e-01,3.570110180000000688e-01
2.616034869724886414e-01,3.590794480000000233e-01
2.643495586019271593e-01,3.524604720000000246e-01
2.643828919352604889e-01,3.524604720000000246e-01
2.617034869724886303e-01,3.590794480000000233e-01
2.608895398264750032e-01,3.611478780000000333e-01
2.609228731598083328e-01,3.611478780000000333e-01
2.618034869724886193e-01,3.590794480000000233e-01
2.645495586019271372e-01,3.524604720000000246e-01
2.610228731598083218e-01,3.611478780000000333e-01
2.619034869724886083e-01,3.590794480000000233e-01
2.619368203058219380e-01,3.590794480000000233e-01
2.619701536391552676e-01,3.590794480000000233e-01
2.611562064931416405e-01,3.611478780000000333e-01
2.620368203058219270e-01,3.590794480000000233e-01
2.612228731598082998e-01,3.611478780000000333e-01
2.621034869724885863e-01,3.590794480000000233e-01
2.612895398264750702e-01,3.611478780000000333e-01
2.621701536391553011e-01,3.590794480000000233e-01
2.613562064931417295e-01,3.611478780000000333e-01
2.622368203058219605e-01,3.590794480000000233e-01
2.614228731598083888e-01,3.611478780000000333e-01
2.614562064931417185e-01,3.611478780000000333e-01
2.614895398264750481e-01,3.611478780000000333e-01
2.615228731598083778e-01,3.611478780000000333e-01
2.624034869724886088e-01,3.590794480000000233e-01
2.624368203058219384e-01,3.590794480000000233e-01
2.624701536391552681e-01,3.590794480000000233e-01
2.616562064931416964e-01,3.611478780000000333e-01
2.625368203058219274e-01,3.590794480000000233e-01
2.617228731598083558e-01,3.611478780000000333e-01
2.617562064931416854e-01,3.611478780000000333e-01
2.617895398264750151e-01,3.611478780000000333e-01
2.626701536391552461e-01,3.590794480000000233e-01
2.618562064931416744e-01,3.611478780000000333e-01
2.627368203058219054e-01,3.590794480000000233e-01
2.619228731598083337e-01,3.611478780000000333e-01
2.636509817323374749e-01,3.570110180000000688e-01
2.628368203058219499e-01,3.590794480000000233e-01
2.628701536391552795e-01,3.590794480000000233e-01
2.629034869724886092e-01,3.590794480000000233e-01
2.620895398264749820e-01,3.611478780000000333e-01
2.629701536391552685e-01,3.590794480000000233e-01
2.630034869724885982e-01,3.590794480000000233e-01
2.621895398264749710e-01,3.611478780000000333e-01
2.630701536391552575e-01,3.590794480000000233e-01
2.614091401327711672e-01,3.632163080000000432e-01
2.631368203058219168e-01,3.590794480000000233e-01
2.614758067994378266e-01,3.632163080000000432e-01
2.632034869724885762e-01,3.590794480000000233e-01
2.623895398264749490e-01,3.611478780000000333e-01
2.615758067994378155e-01,3.632163080000000432e-01
2.633034869724885652e-01,3.590794480000000233e-01
2.624895398264749380e-01,3.611478780000000333e-01
2.625228731598082677e-01,3.611478780000000333e-01
2.600156491238112544e-01,3.673531680000000632e-01
2.634368203058218838e-01,3.590794480000000233e-01
2.626228731598082566e-01,3.611478780000000333e-01
2.626562064931416973e-01,3.611478780000000333e-01
2.635368203058219838e-01,3.590794480000000233e-01
2.635701536391553135e-01,3.590794480000000233e-01
2.627562064931416863e-01,3.611478780000000333e-01
2.636368203058219728e-01,3.590794480000000233e-01
2.628228731598083456e-01,3.611478780000000333e-01
2.628562064931416753e-01,3.611478780000000333e-01
2.628895398264750050e-01,3.611478780000000333e-01
2.629228731598083346e-01,3.611478780000000333e-01
2.604156491238113214e-01,3.673531680000000632e-01
2.629895398264749939e-01,3.611478780000000333e-01
2.630228731598083236e-01,3.611478780000000333e-01
2.630562064931416533e-01,3.611478780000000333e-01
2.639368203058219398e-01,3.590794480000000233e-01
2.639701536391552694e-01,3.590794480000000233e-01
2.631562064931416423e-01,3.611478780000000333e-01
2.631895398264749719e-01,3.611478780000000333e-01
2.632228731598083016e-01,3.611478780000000333e-01
2.641034869724885881e-01,3.590794480000000233e-01
2.632895398264749609e-01,3.611478780000000333e-01
2.633228731598084016e-01,3.611478780000000333e-01
2.633562064931417313e-01,3.611478780000000333e-01
2.633895398264750609e-01,3.611478780000000333e-01
2.608823157904779921e-01,3.673531680000000632e-01
2.634562064931417202e-01,3.611478780000000333e-01
2.617956210633758385e-01,3.652847380000000532e-01
2.635228731598083796e-01,3.611478780000000333e-01
2.644034869724886105e-01,3.590794480000000233e-01
2.635895398264750389e-01,3.611478780000000333e-01
2.619289543967091571e-01,3.652847380000000532e-01
2.645034869724885995e-01,3.590794480000000233e-01
2.636895398264750279e-01,3.611478780000000333e-01
2.645701536391552589e-01,3.590794480000000233e-01
2.637562064931416872e-01,3.611478780000000333e-01
2.646368203058219182e-01,3.590794480000000233e-01
2.612823157904779481e-01,3.673531680000000632e-01
2.604692241531235686e-01,3.694215980000000732e-01
2.630424734661045427e-01,3.632163080000000432e-01
2.647701536391552368e-01,3.590794480000000233e-01
2.648034869724885665e-01,3.590794480000000233e-01
2.639895398264749948e-01,3.611478780000000333e-01
2.640228731598083245e-01,3.611478780000000333e-01
2.632091401327711910e-01,3.632163080000000432e-01
2.640895398264749838e-01,3.611478780000000333e-01
2.649701536391552703e-01,3.590794480000000233e-01
2.633091401327711800e-01,3.632163080000000432e-01
2.641895398264749728e-01,3.611478780000000333e-01
2.642228731598083025e-01,3.611478780000000333e-01
2.651034869724885890e-01,3.590794480000000233e-01
2.651368203058219186e-01,3.590794480000000233e-01
2.643228731598082915e-01,3.611478780000000333e-01
2.643562064931416211e-01,3.611478780000000333e-01
2.643895398264749508e-01,3.611478780000000333e-01
2.644228731598082804e-01,3.611478780000000333e-01
2.619156491238112672e-01,3.673531680000000632e-01
2.627956210633757839e-01,3.652847380000000532e-01
2.645228731598082694e-01,3.611478780000000333e-01
2.611692241531236025e-01,3.694215980000000732e-01
2.645895398264749288e-01,3.611478780000000333e-01
2.646228731598082584e-01,3.611478780000000333e-01
2.629622877300425432e-01,3.652847380000000532e-01
2.646895398264750288e-01,3.611478780000000333e-01
2.647228731598083584e-01,3.611478780000000333e-01
2.630622877300425322e-01,3.652847380000000532e-01
2.639424734661045546e-01,3.632163080000000432e-01
2.648228731598083474e-01,3.611478780000000333e-01
2.623156491238113341e-01,3.673531680000000632e-01
2.657368203058219636e-01,3.590794480000000233e-01
2.649228731598083364e-01,3.611478780000000333e-01
2.624156491238113231e-01,3.673531680000000632e-01
2.624489824571446528e-01,3.673531680000000632e-01
2.641758067994378623e-01,3.632163080000000432e-01
2.650562064931416550e-01,3.611478780000000333e-01
2.642424734661045216e-01,3.632163080000000432e-01
2.651228731598083144e-01,3.611478780000000333e-01
2.626156491238113011e-01,3.673531680000000632e-01
2.651895398264749737e-01,3.611478780000000333e-01
2.660701536391552602e-01,3.590794480000000233e-01
2.652562064931416330e-01,3.611478780000000333e-01
2.635956210633758068e-01,3.652847380000000532e-01
2.661701536391553047e-01,3.590794480000000233e-01
2.653562064931417330e-01,3.611478780000000333e-01
2.628489824571446642e-01,3.673531680000000632e-01
2.654228731598083924e-01,3.611478780000000333e-01
2.637622877300425106e-01,3.652847380000000532e-01
2.637956210633758403e-01,3.652847380000000532e-01
2.638289543967091699e-01,3.652847380000000532e-01
2.655562064931417110e-01,3.611478780000000333e-01
2.630489824571446422e-01,3.673531680000000632e-01
2.630823157904779719e-01,3.673531680000000632e-01
2.631156491238113015e-01,3.673531680000000632e-01
2.631489824571446312e-01,3.673531680000000632e-01
2.631823157904779609e-01,3.673531680000000632e-01
2.666034869724885903e-01,3.590794480000000233e-01
2.632489824571446202e-01,3.673531680000000632e-01
2.658228731598083483e-01,3.611478780000000333e-01
2.633156491238112795e-01,3.673531680000000632e-01
2.641956210633757962e-01,3.652847380000000532e-01
2.633823157904779388e-01,3.673531680000000632e-01
2.659562064931416669e-01,3.611478780000000333e-01
2.668368203058218979e-01,3.590794480000000233e-01
2.660228731598083263e-01,3.611478780000000333e-01
2.660562064931416559e-01,3.611478780000000333e-01
2.660895398264749856e-01,3.611478780000000333e-01
2.635823157904779723e-01,3.673531680000000632e-01
2.661562064931416449e-01,3.611478780000000333e-01
2.661895398264749746e-01,3.611478780000000333e-01
2.628358908197903077e-01,3.694215980000000732e-01
2.662562064931416339e-01,3.611478780000000333e-01
2.629025574864569670e-01,3.694215980000000732e-01
2.646289543967091373e-01,3.652847380000000532e-01
2.638156491238112800e-01,3.673531680000000632e-01
2.663895398264749526e-01,3.611478780000000333e-01
2.638823157904779393e-01,3.673531680000000632e-01
2.639156491238112690e-01,3.673531680000000632e-01
2.656424734661044784e-01,3.632163080000000432e-01
2.648289543967091153e-01,3.652847380000000532e-01
2.665562064931416009e-01,3.611478780000000333e-01
2.640489824571445876e-01,3.673531680000000632e-01
2.640823157904779173e-01,3.673531680000000632e-01
2.632692241531235933e-01,3.694215980000000732e-01
2.633025574864570340e-01,3.694215980000000732e-01
2.633358908197903636e-01,3.694215980000000732e-01
2.659091401327712267e-01,3.632163080000000432e-01
2.659424734661045564e-01,3.632163080000000432e-01
2.642823157904780063e-01,3.673531680000000632e-01
2.660091401327712157e-01,3.632163080000000432e-01
2.651956210633758526e-01,3.652847380000000532e-01
2.669228731598083382e-01,3.611478780000000333e-01
2.652622877300425119e-01,3.652847380000000532e-01
2.652956210633758416e-01,3.652847380000000532e-01
2.644823157904779842e-01,3.673531680000000632e-01
2.636692241531236602e-01,3.694215980000000732e-01
2.645489824571446436e-01,3.673531680000000632e-01
2.637358908197903196e-01,3.694215980000000732e-01
2.637692241531236492e-01,3.694215980000000732e-01
2.646489824571446325e-01,3.673531680000000632e-01
2.646823157904779622e-01,3.673531680000000632e-01
2.647156491238112919e-01,3.673531680000000632e-01
2.647489824571446215e-01,3.673531680000000632e-01
2.647823157904779512e-01,3.673531680000000632e-01
2.648156491238113364e-01,3.673531680000000632e-01
2.656956210633758531e-01,3.652847380000000532e-01
2.640358908197902865e-01,3.694215980000000732e-01
2.649156491238113253e-01,3.673531680000000632e-01
2.666424734661045903e-01,3.632163080000000432e-01
2.658289543967091717e-01,3.652847380000000532e-01
2.667091401327712497e-01,3.632163080000000432e-01
2.675895398264750424e-01,3.611478780000000333e-01
2.642358908197902645e-01,3.694215980000000732e-01
2.651156491238113033e-01,3.673531680000000632e-01
2.659956210633758200e-01,3.652847380000000532e-01
2.643358908197902535e-01,3.694215980000000732e-01
2.643692241531235831e-01,3.694215980000000732e-01
2.644025574864569128e-01,3.694215980000000732e-01
2.678228731598083501e-01,3.611478780000000333e-01
2.644692241531235721e-01,3.694215980000000732e-01
2.661956210633757980e-01,3.652847380000000532e-01
2.653823157904779406e-01,3.673531680000000632e-01
2.645692241531235611e-01,3.694215980000000732e-01
2.662956210633757870e-01,3.652847380000000532e-01
2.654823157904779851e-01,3.673531680000000632e-01
2.655156491238113148e-01,3.673531680000000632e-01
2.647025574864569908e-01,3.694215980000000732e-01
2.681228731598083170e-01,3.611478780000000333e-01
2.656156491238113038e-01,3.673531680000000632e-01
2.656489824571446334e-01,3.673531680000000632e-01
2.682228731598083060e-01,3.611478780000000333e-01
2.648692241531236391e-01,3.694215980000000732e-01
2.649025574864569688e-01,3.694215980000000732e-01
2.666289543967091391e-01,3.652847380000000532e-01
2.649692241531236281e-01,3.694215980000000732e-01
2.658489824571446114e-01,3.673531680000000632e-01
2.658823157904779411e-01,3.673531680000000632e-01
2.650692241531236171e-01,3.694215980000000732e-01
2.676424734661044802e-01,3.632163080000000432e-01
2.651358908197902764e-01,3.694215980000000732e-01
2.651692241531236061e-01,3.694215980000000732e-01
2.660489824571445894e-01,3.673531680000000632e-01
2.652358908197902654e-01,3.694215980000000732e-01
2.652692241531235950e-01,3.694215980000000732e-01
2.661489824571446894e-01,3.673531680000000632e-01
2.661823157904780190e-01,3.673531680000000632e-01
2.687562064931416916e-01,3.611478780000000333e-01
2.654025574864570247e-01,3.694215980000000732e-01
2.654358908197903544e-01,3.694215980000000732e-01
2.654692241531236840e-01,3.694215980000000732e-01
2.688895398264750103e-01,3.611478780000000333e-01
2.655358908197903434e-01,3.694215980000000732e-01
2.664156491238113267e-01,3.673531680000000632e-01
2.664489824571446563e-01,3.673531680000000632e-01
2.673289543967091730e-01,3.652847380000000532e-01
2.656692241531236620e-01,3.694215980000000732e-01
2.665489824571446453e-01,3.673531680000000632e-01
2.657358908197903213e-01,3.694215980000000732e-01
2.674622877300424917e-01,3.652847380000000532e-01
2.658025574864569807e-01,3.694215980000000732e-01
2.666823157904779640e-01,3.673531680000000632e-01
2.684091401327711734e-01,3.632163080000000432e-01
2.667489824571446233e-01,3.673531680000000632e-01
2.667823157904779530e-01,3.673531680000000632e-01
2.668156491238113381e-01,3.673531680000000632e-01
2.668489824571446678e-01,3.673531680000000632e-01
2.660358908197902883e-01,3.694215980000000732e-01
2.669156491238113271e-01,3.673531680000000632e-01
2.669489824571446568e-01,3.673531680000000632e-01
2.661358908197902773e-01,3.694215980000000732e-01
2.661692241531236069e-01,3.694215980000000732e-01
2.662025574864569366e-01,3.694215980000000732e-01
2.662358908197902663e-01,3.694215980000000732e-01
2.671156491238113051e-01,3.673531680000000632e-01
2.671489824571446348e-01,3.673531680000000632e-01
2.663358908197902553e-01,3.694215980000000732e-01
2.663692241531235849e-01,3.694215980000000732e-01
2.697895398264750222e-01,3.611478780000000333e-01
2.664358908197902442e-01,3.694215980000000732e-01
2.673156491238112831e-01,3.673531680000000632e-01
2.665025574864569036e-01,3.694215980000000732e-01
2.665358908197902332e-01,3.694215980000000732e-01
2.665692241531235629e-01,3.694215980000000732e-01
2.674489824571446017e-01,3.673531680000000632e-01
2.666358908197903332e-01,3.694215980000000732e-01
2.666692241531236629e-01,3.694215980000000732e-01
2.667025574864569926e-01,3.694215980000000732e-01
2.667358908197903222e-01,3.694215980000000732e-01
2.667692241531236519e-01,3.694215980000000732e-01
2.676489824571446352e-01,3.673531680000000632e-01
2.668358908197903112e-01,3.694215980000000732e-01
2.668692241531236409e-01,3.694215980000000732e-01
2.677489824571446242e-01,3.673531680000000632e-01
2.669358908197903002e-01,3.694215980000000732e-01
2.678156491238112835e-01,3.673531680000000632e-01
2.670025574864569595e-01,3.694215980000000732e-01
2.678823157904779428e-01,3.673531680000000632e-01
2.670692241531236188e-01,3.694215980000000732e-01
2.671025574864569485e-01,3.694215980000000732e-01
2.679823157904779318e-01,3.673531680000000632e-01
2.671692241531236078e-01,3.694215980000000732e-01
2.672025574864569375e-01,3.694215980000000732e-01
2.680823157904779208e-01,3.673531680000000632e-01
2.672692241531235968e-01,3.694215980000000732e-01
2.689956210633757672e-01,3.652847380000000532e-01
2.673358908197903672e-01,3.694215980000000732e-01
2.673692241531236968e-01,3.694215980000000732e-01
2.674025574864570265e-01,3.694215980000000732e-01
2.674358908197903562e-01,3.694215980000000732e-01
2.674692241531236858e-01,3.694215980000000732e-01
2.675025574864570155e-01,3.694215980000000732e-01
2.675358908197903451e-01,3.694215980000000732e-01
2.675692241531236748e-01,3.694215980000000732e-01
2.684489824571446581e-01,3.673531680000000632e-01
2.676358908197903341e-01,3.694215980000000732e-01
2.676692241531236638e-01,3.694215980000000732e-01
2.677025574864569935e-01,3.694215980000000732e-01
2.677358908197903231e-01,3.694215980000000732e-01
2.677692241531236528e-01,3.694215980000000732e-01
2.678025574864569824e-01,3.694215980000000732e-01
2.669896793238821786e-01,3.714900280000000832e-01
2.678692241531236418e-01,3.694215980000000732e-01
2.670563459905488379e-01,3.714900280000000832e-01
2.679358908197903011e-01,3.694215980000000732e-01
2.679692241531236307e-01,3.694215980000000732e-01
2.680025574864569604e-01,3.694215980000000732e-01
2.680358908197902901e-01,3.694215980000000732e-01
2.680692241531236197e-01,3.694215980000000732e-01
2.672563459905489269e-01,3.714900280000000832e-01
2.681358908197902791e-01,3.694215980000000732e-01
2.654620980064125169e-01,3.760405740000000718e-01
2.682025574864569384e-01,3.694215980000000732e-01
2.682358908197902680e-01,3.694215980000000732e-01
2.655620980064125058e-01,3.760405740000000718e-01
2.683025574864569274e-01,3.694215980000000732e-01
2.656287646730791652e-01,3.760405740000000718e-01
2.675230126572155642e-01,3.714900280000000832e-01
2.656954313397458245e-01,3.760405740000000718e-01
2.657287646730791542e-01,3.760405740000000718e-01
2.684692241531235757e-01,3.694215980000000732e-01
2.685025574864569053e-01,3.694215980000000732e-01
2.666745070894264158e-01,3.739721440000000618e-01
2.685692241531235647e-01,3.694215980000000732e-01
2.694489824571446035e-01,3.673531680000000632e-01
2.686358908197902240e-01,3.694215980000000732e-01
2.686692241531236647e-01,3.694215980000000732e-01
2.695489824571446480e-01,3.673531680000000632e-01
2.678896793238821905e-01,3.714900280000000832e-01
2.679230126572155202e-01,3.714900280000000832e-01
2.688025574864569833e-01,3.694215980000000732e-01
2.688358908197903130e-01,3.694215980000000732e-01
2.714091401327711761e-01,3.632163080000000432e-01
2.689025574864569723e-01,3.694215980000000732e-01
2.680896793238821685e-01,3.714900280000000832e-01
2.698156491238112853e-01,3.673531680000000632e-01
2.690025574864569613e-01,3.694215980000000732e-01
2.698823157904779446e-01,3.673531680000000632e-01
2.690692241531236206e-01,3.694215980000000732e-01
2.691025574864569503e-01,3.694215980000000732e-01
2.691358908197902799e-01,3.694215980000000732e-01
2.673078404227597904e-01,3.739721440000000618e-01
2.692025574864569393e-01,3.694215980000000732e-01
2.692358908197902689e-01,3.694215980000000732e-01
2.692692241531235986e-01,3.694215980000000732e-01
2.665954313397457809e-01,3.760405740000000718e-01
2.674745070894265497e-01,3.739721440000000618e-01
2.702156491238113523e-01,3.673531680000000632e-01
2.694025574864570283e-01,3.694215980000000732e-01
2.685896793238822244e-01,3.714900280000000832e-01
2.694692241531236876e-01,3.694215980000000732e-01
2.676411737560931980e-01,3.739721440000000618e-01
2.668287646730791995e-01,3.760405740000000718e-01
2.695692241531236766e-01,3.694215980000000732e-01
2.668954313397458589e-01,3.760405740000000718e-01
2.687896793238822024e-01,3.714900280000000832e-01
2.696692241531236656e-01,3.694215980000000732e-01
2.697025574864569952e-01,3.694215980000000732e-01
2.670287646730791775e-01,3.760405740000000718e-01
2.679078404227598353e-01,3.739721440000000618e-01
2.689563459905488507e-01,3.714900280000000832e-01
2.698358908197903139e-01,3.694215980000000732e-01
2.671620980064124962e-01,3.760405740000000718e-01
2.699025574864569732e-01,3.694215980000000732e-01
2.680745070894264837e-01,3.739721440000000618e-01
2.681078404227598133e-01,3.739721440000000618e-01
2.691563459905489397e-01,3.714900280000000832e-01
2.673287646730792000e-01,3.760405740000000718e-01
2.673620980064125296e-01,3.760405740000000718e-01
2.701025574864569512e-01,3.694215980000000732e-01
2.692896793238822584e-01,3.714900280000000832e-01
2.683078404227597913e-01,3.739721440000000618e-01
2.674954313397458483e-01,3.760405740000000718e-01
2.683745070894264506e-01,3.739721440000000618e-01
2.694230126572155770e-01,3.714900280000000832e-01
2.703025574864569291e-01,3.694215980000000732e-01
2.676287646730791669e-01,3.760405740000000718e-01
2.676620980064124966e-01,3.760405740000000718e-01
2.704025574864569181e-01,3.694215980000000732e-01
2.668832352183408974e-01,3.781090040000000818e-01
2.704692241531235775e-01,3.694215980000000732e-01
2.696563459905488847e-01,3.714900280000000832e-01
2.705358908197902368e-01,3.694215980000000732e-01
2.678620980064124746e-01,3.760405740000000718e-01
2.706025574864568961e-01,3.694215980000000732e-01
2.679287646730791339e-01,3.760405740000000718e-01
2.698230126572155330e-01,3.714900280000000832e-01
2.707025574864569961e-01,3.694215980000000732e-01
2.680287646730791784e-01,3.760405740000000718e-01
2.699230126572155219e-01,3.714900280000000832e-01
2.699563459905488516e-01,3.714900280000000832e-01
2.681287646730791674e-01,3.760405740000000718e-01
2.717156491238112981e-01,3.673531680000000632e-01
2.690411737560931549e-01,3.739721440000000618e-01
2.709358908197903038e-01,3.694215980000000732e-01
2.682620980064124860e-01,3.760405740000000718e-01
2.682954313397458157e-01,3.760405740000000718e-01
2.674832352183408868e-01,3.781090040000000818e-01
2.710692241531236224e-01,3.694215980000000732e-01
2.702563459905488186e-01,3.714900280000000832e-01
2.702896793238821482e-01,3.714900280000000832e-01
2.684620980064124640e-01,3.760405740000000718e-01
2.693411737560931218e-01,3.739721440000000618e-01
2.712358908197902707e-01,3.694215980000000732e-01
2.712692241531236004e-01,3.694215980000000732e-01
2.685954313397457827e-01,3.760405740000000718e-01
2.686287646730791123e-01,3.760405740000000718e-01
2.678165685516742944e-01,3.781090040000000818e-01
2.686954313397458827e-01,3.760405740000000718e-01
2.705896793238822262e-01,3.714900280000000832e-01
2.706230126572155559e-01,3.714900280000000832e-01
2.696411737560931998e-01,3.739721440000000618e-01
2.715358908197903487e-01,3.694215980000000732e-01
2.688620980064125310e-01,3.760405740000000718e-01
2.688954313397458606e-01,3.760405740000000718e-01
2.689287646730791903e-01,3.760405740000000718e-01
2.689620980064125200e-01,3.760405740000000718e-01
2.698411737560931778e-01,3.739721440000000618e-01
2.717358908197903267e-01,3.694215980000000732e-01
2.717692241531236563e-01,3.694215980000000732e-01
2.718025574864569860e-01,3.694215980000000732e-01
2.699745070894264964e-01,3.739721440000000618e-01
2.700078404227598261e-01,3.739721440000000618e-01
2.710563459905488415e-01,3.714900280000000832e-01
2.683832352183408987e-01,3.781090040000000818e-01
2.719692241531236343e-01,3.694215980000000732e-01
2.711563459905488305e-01,3.714900280000000832e-01
2.693287646730792018e-01,3.760405740000000718e-01
2.685165685516742728e-01,3.781090040000000818e-01
2.685499018850076025e-01,3.781090040000000818e-01
2.694287646730791908e-01,3.760405740000000718e-01
2.686165685516742618e-01,3.781090040000000818e-01
2.722025574864569419e-01,3.694215980000000732e-01
2.695287646730791797e-01,3.760405740000000718e-01
2.704078404227597821e-01,3.739721440000000618e-01
2.723025574864569309e-01,3.694215980000000732e-01
2.723358908197902606e-01,3.694215980000000732e-01
2.715230126572155678e-01,3.714900280000000832e-01
2.688499018850075695e-01,3.781090040000000818e-01
2.724358908197902496e-01,3.694215980000000732e-01
2.706078404227597600e-01,3.739721440000000618e-01
2.697954313397458170e-01,3.760405740000000718e-01
2.698287646730791467e-01,3.760405740000000718e-01
2.717230126572155458e-01,3.714900280000000832e-01
2.690499018850075474e-01,3.781090040000000818e-01
2.690832352183408771e-01,3.781090040000000818e-01
2.699620980064124653e-01,3.760405740000000718e-01
2.691499018850075919e-01,3.781090040000000818e-01
2.718896793238821941e-01,3.714900280000000832e-01
2.700620980064125098e-01,3.760405740000000718e-01
2.700954313397458395e-01,3.760405740000000718e-01
2.728358908197903165e-01,3.694215980000000732e-01
2.710078404227598270e-01,3.739721440000000618e-01
2.693499018850075699e-01,3.781090040000000818e-01
2.702287646730791582e-01,3.760405740000000718e-01
2.729692241531236352e-01,3.694215980000000732e-01
2.702954313397458175e-01,3.760405740000000718e-01
2.730358908197902945e-01,3.694215980000000732e-01
2.712078404227598050e-01,3.739721440000000618e-01
2.695499018850075479e-01,3.781090040000000818e-01
2.695832352183408775e-01,3.781090040000000818e-01
2.704620980064124658e-01,3.760405740000000718e-01
2.704954313397457955e-01,3.760405740000000718e-01
2.705287646730791251e-01,3.760405740000000718e-01
2.697165685516741962e-01,3.781090040000000818e-01
2.705954313397457844e-01,3.760405740000000718e-01
2.724896793238821280e-01,3.714900280000000832e-01
2.698165685516742962e-01,3.781090040000000818e-01
2.706954313397458844e-01,3.760405740000000718e-01
2.707287646730792141e-01,3.760405740000000718e-01
2.690712518985765023e-01,3.801774340000000918e-01
2.699499018850076149e-01,3.781090040000000818e-01
2.708287646730792031e-01,3.760405740000000718e-01
2.700165685516742742e-01,3.781090040000000818e-01
2.727563459905488763e-01,3.714900280000000832e-01
2.736358908197903395e-01,3.694215980000000732e-01
2.701165685516742632e-01,3.781090040000000818e-01
2.701499018850075928e-01,3.781090040000000818e-01
2.701832352183409225e-01,3.781090040000000818e-01
2.710620980064125107e-01,3.760405740000000718e-01
2.710954313397458404e-01,3.760405740000000718e-01
2.702832352183409115e-01,3.781090040000000818e-01
2.711620980064124997e-01,3.760405740000000718e-01
2.739025574864569768e-01,3.694215980000000732e-01
2.730896793238821729e-01,3.714900280000000832e-01
2.704165685516742301e-01,3.781090040000000818e-01
2.712954313397458184e-01,3.760405740000000718e-01
2.704832352183409450e-01,3.781090040000000818e-01
2.713620980064125332e-01,3.760405740000000718e-01
2.713954313397458629e-01,3.760405740000000718e-01
2.705832352183409339e-01,3.781090040000000818e-01
2.706165685516742636e-01,3.781090040000000818e-01
2.714954313397458519e-01,3.760405740000000718e-01
2.706832352183409229e-01,3.781090040000000818e-01
2.715620980064125112e-01,3.760405740000000718e-01
2.734563459905489102e-01,3.714900280000000832e-01
2.716287646730791705e-01,3.760405740000000718e-01
2.708165685516742416e-01,3.781090040000000818e-01
2.716954313397458298e-01,3.760405740000000718e-01
2.717287646730791595e-01,3.760405740000000718e-01
2.709165685516742306e-01,3.781090040000000818e-01
2.709499018850075602e-01,3.781090040000000818e-01
2.718287646730791485e-01,3.760405740000000718e-01
2.710165685516742196e-01,3.781090040000000818e-01
2.718954313397458078e-01,3.760405740000000718e-01
2.719287646730791375e-01,3.760405740000000718e-01
2.711165685516742085e-01,3.781090040000000818e-01
2.694594812206727585e-01,3.822458640000000463e-01
2.711832352183409234e-01,3.781090040000000818e-01
2.712165685516742530e-01,3.781090040000000818e-01
2.712499018850075827e-01,3.781090040000000818e-01
2.712832352183409124e-01,3.781090040000000818e-01
2.713165685516742420e-01,3.781090040000000818e-01
2.721954313397458303e-01,3.760405740000000718e-01
2.713832352183409014e-01,3.781090040000000818e-01
2.722620980064124896e-01,3.760405740000000718e-01
2.722954313397458193e-01,3.760405740000000718e-01
2.723287646730791489e-01,3.760405740000000718e-01
2.715165685516742200e-01,3.781090040000000818e-01
2.723954313397458082e-01,3.760405740000000718e-01
2.715832352183408793e-01,3.781090040000000818e-01
2.733078404227597957e-01,3.739721440000000618e-01
2.716499018850075386e-01,3.781090040000000818e-01
2.716832352183408683e-01,3.781090040000000818e-01
2.744230126572154704e-01,3.714900280000000832e-01
2.717499018850075276e-01,3.781090040000000818e-01
2.717832352183408573e-01,3.781090040000000818e-01
2.726620980064124455e-01,3.760405740000000718e-01
2.726954313397458862e-01,3.760405740000000718e-01
2.727287646730792159e-01,3.760405740000000718e-01
2.727620980064125455e-01,3.760405740000000718e-01
2.727954313397458752e-01,3.760405740000000718e-01
